date,net_return,loss,turnover,kappa,rolling_cvar_60
2020-01-02,0.01159708208304411,-0.01159708208304411,0.0,,
2020-01-03,-0.008812740010664575,0.008812740010664575,0.0,,
2020-01-06,0.0016878545904091796,-0.0016878545904091796,0.0,,
2020-01-07,-0.006735973759857028,0.006735973759857028,0.0,,
2020-01-08,0.004478734208954079,-0.004478734208954079,0.0,,
2020-01-09,0.004513303081712907,-0.004513303081712907,0.0,,
2020-01-10,-0.0032532051933979824,0.0032532051933979824,0.0,,
2020-01-13,0.005258512568903935,-0.005258512568903935,0.0,,
2020-01-14,-0.00149321045753101,0.00149321045753101,0.0,,
2020-01-15,0.0009561693539703554,-0.0009561693539703554,0.0,,
2020-01-16,0.007656825596153482,-0.007656825596153482,0.0,,
2020-01-17,0.001537878756600738,-0.001537878756600738,0.0,,
2020-01-21,-0.002618633938667011,0.002618633938667011,0.0,,
2020-01-22,0.001129137653124127,-0.001129137653124127,0.0,,
2020-01-23,-0.0002246447230602962,0.0002246447230602962,0.0,,
2020-01-24,-0.00757537129530959,0.00757537129530959,0.0,,
2020-01-27,-0.014787043527335621,0.014787043527335621,0.0,,
2020-01-28,0.005566433936663053,-0.005566433936663053,0.0,,
2020-01-29,-0.0014032150606049791,0.0014032150606049791,0.0,,
2020-01-30,0.005826347654627775,-0.005826347654627775,0.0,,0.014787043527335621
2020-01-31,-0.01102406016106119,0.01102406016106119,1.2672175032277688,1.0,0.012905551844198405
2020-02-03,0.0009197668755708764,-0.0009197668755708764,0.0,,0.012905551844198405
2020-02-04,0.010193110226328073,-0.010193110226328073,0.0,,0.012905551844198405
2020-02-05,0.009972530615659893,-0.009972530615659893,0.0,,0.012905551844198405
2020-02-06,0.001850490282576423,-0.001850490282576423,0.0,,0.012905551844198405
2020-02-07,-0.001436647275823518,0.001436647275823518,0.0,,0.012905551844198405
2020-02-10,-0.00045480037191968683,0.00045480037191968683,0.0,,0.012905551844198405
2020-02-11,0.0001185741777708311,-0.0001185741777708311,0.0,,0.012905551844198405
2020-02-12,-0.000513371248467229,0.000513371248467229,0.0,,0.012905551844198405
2020-02-13,0.0017009318068269207,-0.0017009318068269207,0.0,,0.012905551844198405
2020-02-14,0.0013287398171276904,-0.0013287398171276904,0.0,,0.012905551844198405
2020-02-18,-0.0022406684438101548,0.0022406684438101548,0.0,,0.012905551844198405
2020-02-19,-0.0007871438885776313,0.0007871438885776313,0.0,,0.012905551844198405
2020-02-20,-0.0008891571578000186,0.0008891571578000186,0.0,,0.012905551844198405
2020-02-21,0.0033667461580233525,-0.0033667461580233525,0.0,,0.012905551844198405
2020-02-24,-0.024164828587887967,0.024164828587887967,0.0,,0.019475936057611793
2020-02-25,-0.016284610681131424,0.016284610681131424,0.0,,0.020224719634509697
2020-02-26,-0.0028188227579308152,0.0028188227579308152,0.0,,0.020224719634509697
2020-02-27,-0.03620734211716028,0.03620734211716028,0.0,,0.030186085352524122
2020-02-28,-0.02611785112992136,0.02611785112992136,0.27240842087571915,1.0,0.031162596623540817
2020-03-02,0.05306292855131556,-0.05306292855131556,0.0,,0.0288300072783232
2020-03-03,-0.021873761101235404,0.021873761101235404,0.0,,0.0288300072783232
2020-03-04,0.04921583474559282,-0.04921583474559282,0.0,,0.0288300072783232
2020-03-05,-0.019873812167813334,0.019873812167813334,0.0,,0.0288300072783232
2020-03-06,-0.001530843603782594,0.001530843603782594,0.0,,0.0288300072783232
2020-03-09,-0.040106922210775935,0.040106922210775935,0.0,,0.03414403848595252
2020-03-10,0.03187498959306889,-0.03187498959306889,0.0,,0.03414403848595252
2020-03-11,-0.044704649060628154,0.044704649060628154,0.0,,0.04033963779618813
2020-03-12,-0.08397005208571853,0.08397005208571853,0.0,,0.05626054111904088
2020-03-13,0.08333677088653577,-0.08333677088653577,0.0,,0.05626054111904088
2020-03-16,-0.07741102080588887,0.07741102080588887,0.0,,0.06869524065074518
2020-03-17,0.08949521780700408,-0.08949521780700408,0.0,,0.06869524065074518
2020-03-18,-0.019898529341082077,0.019898529341082077,0.0,,0.06869524065074518
2020-03-19,-0.041372968153228204,0.041372968153228204,0.0,,0.06869524065074518
2020-03-20,-0.06951784716167257,0.06951784716167257,0.0,,0.07696630668442667
2020-03-23,-0.030160986189198182,0.030160986189198182,0.0,,0.07696630668442667
